source,title,url,published,description
masslive,Heated Rivalry Night sets Red Sox promo ticket record,https://www.masslive.com/redsox/2026/05/heated-rivalry-night-sets-red-sox-promo-ticket-record.html,"Tue, 12 May 2026 19:10:49 +0000","The Red Sox promo nights are popular among the fans, but one stood out among the rest."
njcom,Super Essex Conference softball season stat leaders for May 12,https://www.nj.com/highschoolsports/2026/05/super-essex-conference-softball-season-stat-leaders-for-may-12.html,"Tue, 12 May 2026 19:10:33 +0000",Check out the top softball stat leaders across the SEC so far.
silive,"YouTube influencer, 23, found dead after weeks-long search",https://www.silive.com/nation/2026/05/youtube-influencer-23-found-dead-after-weeks-long-search.html,"Tue, 12 May 2026 19:10:00 +0000","YouTuber Nikodem Czyżewski, known as Lil Narcyz, was found dead in Croatia after weeks of searching."
njcom,"Boys Volleyball: Daily stat leaders for Monday, May 11",https://www.nj.com/highschoolsports/2026/05/boys-volleyball-daily-stat-leaders-for-monday-may-11.html,"Tue, 12 May 2026 19:09:04 +0000","Boys Volleyball: Daily stat leaders for Monday, May 11."
mlive,America 250 Garden: How to grow your own patriotic plot,https://www.mlive.com/weather/2026/05/america-250-garden-how-to-grow-your-own-patriotic-plot.html,"Tue, 12 May 2026 19:08:39 +0000","As our country celebrates our 250th birthday, we can have some fun making a classic American garden."
alcom,Army seeks nutrient-dense protein alternatives,https://www.al.com/news/2026/05/army-seeks-nutrient-dense-protein-alternatives-but-not-bugs-cultured-cells-or-lab-grown-meat.html,"Tue, 12 May 2026 19:08:10 +0000",The Army is seeking responses by Friday.
alcom,Pilots eject from military plane that crashed in west Alabama,https://www.al.com/news/2026/05/pilots-eject-from-military-plane-that-crashed-in-west-alabama.html,"Tue, 12 May 2026 19:07:28 +0000","A T-38 Talon II aircraft from Columbus, Mississippi was involved in the “mishap.”"
clevelanddotcom,"Ohio’s Rep. Turner backs Trump on Iran, rejects NATO damage claims",https://www.cleveland.com/news/2026/05/ohios-rep-turner-backs-trump-on-iran-rejects-nato-damage-claims.html,"Tue, 12 May 2026 19:07:13 +0000","Two House Armed Services Committee members, Republican Mike Turner and Democrat Adam Smith, offered sharply different views on the impact of Trump's rhetoric toward Greenland and other allies."
alcom,"Texas sues Netflix over data collection from users, children",https://www.al.com/news/2026/05/netflix-allegedly-tracks-everything-you-watch-and-sells-it-to-advertisers-according-to-new-lawsuit.html,"Tue, 12 May 2026 19:06:39 +0000","The legal action claims the streaming giant logs your viewing preferences, application usage, and device information from both adult accounts and kids' profiles, then shares it with commercial data brokers."
syracuse,How to watch the Yankees game today: MLB free live stream,https://www.syracuse.com/tv/2026/05/how-to-watch-the-yankees-game-today-mlb-free-live-stream.html,"Tue, 12 May 2026 19:05:00 +0000","The Orioles are up 1-0 in the series already, after getting swept by the Yankees earlier in the month."
njcom,15 new Barbiecore pieces to snag from Alo Yoga’s latest summer color drop,https://www.nj.com/shopping-deals/2026/05/15-new-barbiecore-pieces-to-snag-from-alo-yogas-latest-summer-color-drop.html,"Tue, 12 May 2026 19:05:00 +0000",The summer activewear drop includes everything from $34 colorblock socks to a $398 cashmere zip-up hoodie you'll want to wear with everything
newyorkupstate,How to watch the Yankees game today: MLB free live stream,https://www.newyorkupstate.com/sports/2026/05/how-to-watch-the-yankees-game-today-mlb-free-live-stream.html,"Tue, 12 May 2026 19:05:00 +0000","The Orioles are up 1-0 in the series already, after getting swept by the Yankees earlier in the month."
silive,15 new Barbiecore pieces to snag from Alo Yoga’s latest summer color drop,https://www.silive.com/shopping-deals/2026/05/15-new-barbiecore-pieces-to-snag-from-alo-yogas-latest-summer-color-drop.html,"Tue, 12 May 2026 19:05:00 +0000",The summer activewear drop includes everything from $34 colorblock socks to a $398 cashmere zip-up hoodie you'll want to wear with everything
masslive,Pothole performance at Worcester Council meeting goes viral on TikTok,https://www.masslive.com/centralmass/2026/05/pothole-performance-at-worcester-council-meeting-goes-viral-on-tiktok.html,"Tue, 12 May 2026 19:04:50 +0000",A Worcester man staged a motorcycle-themed performance at a city council meeting to express frustration about potholes in the city.
njcom,Christopher Nolan reveals why he cast rap star Travis Scott in ‘The Odyssey’,https://www.nj.com/entertainment/2026/05/christopher-nolan-reveals-why-he-cast-rap-star-travis-scott-in-the-odyssey.html,"Tue, 12 May 2026 19:04:13 +0000","This summer, moviegoers will see rapper Travis Scott make his onscreen acting debut in Christoper Nolan's latest action epic ""The Odyssey."""
pennlive,Pa. residents arrested in connection with major drug trafficking ring: AG,https://www.pennlive.com/crime/2026/05/pa-residents-arrested-in-connection-with-major-drug-trafficking-ring-ag.html,"Tue, 12 May 2026 19:03:47 +0000","The ring brought cocaine, methamphetamine and fentanyl into the Lehigh Valley, the attorney general said"
silive,"Lane closure on S.I. Korean War Veterans Parkway sparks traffic nightmare, with worst yet to come",https://www.silive.com/transportation/2026/05/lane-closure-on-si-korean-war-veterans-parkway-sparks-traffic-nightmare-with-worst-yet-to-come.html,"Tue, 12 May 2026 19:03:09 +0000","""It doesn’t make sense; something has to be done. They cannot do this to us."""
njcom,"55 posts, 3 hours: A timeline of Trump’s Obama-fueled Truth Social rampage",https://www.nj.com/politics/2026/05/55-posts-3-hours-a-timeline-of-trumps-obama-fueled-truth-social-rampage.html,"Tue, 12 May 2026 19:03:02 +0000","The president fired off 55 Truth Social posts between 10:15 p.m. and 1:12 a.m., ampliyying one post calling Obama ""the most DEMONIC FORCE"" in American politics and demanding multiple arrests without evidence."
alcom,A new grocery store is heading to a fast growing area of North Alabama,https://www.al.com/news/2026/05/new-grocery-store-opening-in-north-alabama.html,"Tue, 12 May 2026 19:01:54 +0000",The grocery chain is continuing to expand in the region
pennlive,"PennDOT will widen part of Interstate 78 to 6 lanes, plans show",https://www.pennlive.com/news/2026/05/penndot-will-widen-part-of-interstate-78-to-6-lanes-plans-show.html,"Tue, 12 May 2026 19:01:44 +0000","Construction is still years off, but includes a realignment of the highway's interchange with Route 100, a huge warehouse corridor."
mlive,New Ann Arbor dispensary opens next to downtown shrooms cafe,https://www.mlive.com/news/ann-arbor/2026/05/new-ann-arbor-dispensary-opens-next-to-downtown-shrooms-cafe.html,"Tue, 12 May 2026 19:01:44 +0000","Blue Sky Cannabis Co. held its soft opening Wednesday, May 6."
syracuse,"Schools are about to get several more years to switch to electric buses, CNY senator says",https://www.syracuse.com/schools/2026/05/schools-are-about-to-get-several-more-years-to-switch-to-electric-buses-cny-senator-says.html,"Tue, 12 May 2026 19:01:32 +0000","The change is part of the state's budget, according to Sen. Chris Ryan, D-Geddes."
clevelanddotcom,"Cleveland Heights plans to expand composting, add public EV charging stations",https://www.cleveland.com/community/2026/05/cleveland-heights-plans-to-expand-composting-add-public-ev-charging-stations.html,"Tue, 12 May 2026 19:01:14 +0000","There is currently one public electric vehicle charger in the entire city, and a constant line-up at City Hall for the municipal fleet."
masslive,Springfield seeking volunteers to flag veterans’ graves,https://www.masslive.com/westernmass/2026/05/springfield-seeking-volunteers-to-flag-veterans-graves.html,"Tue, 12 May 2026 19:00:48 +0000",Those interested in volunteering can contact Veterans’ Services at 413-787-6141.
njcom,Carhartt’s new waist pack is replacing lululemon’s belt bag — and I understand why,https://www.nj.com/shopping-deals/2026/05/carhartts-new-waist-pack-is-replacing-lululemons-belt-bag-and-i-understand-why.html,"Tue, 12 May 2026 19:00:00 +0000","Carhartt has a new waist pack that'll replace your lululemon belt bag this summer. This ""it"" bag comes in several playful colors, tough and ready to have some fun."
silive,Carhartt’s new waist pack is replacing lululemon’s belt bag — and I understand why,https://www.silive.com/shopping-deals/2026/05/carhartts-new-waist-pack-is-replacing-lululemons-belt-bag-and-i-understand-why.html,"Tue, 12 May 2026 19:00:00 +0000","Carhartt has a new waist pack that'll replace your lululemon belt bag this summer. This ""it"" bag comes in several playful colors, tough and ready to have some fun."
clevelanddotcom,Miss Manners: How late is too late for a meeting or social event?,https://www.cleveland.com/advice/2026/05/miss-manners-how-late-is-too-late-for-a-meeting-or-social-event.html,"Tue, 12 May 2026 19:00:00 +0000","In today's Miss Manners column, advice columnist Judith Martin responds to what counts as late for meetings and events."
clevelanddotcom,Shoppers are rushing to grab HP 17-inch laptop $200 off before Best Buy deal disappears,https://www.cleveland.com/shopping/2026/05/shoppers-are-rushing-to-grab-hp-17-inch-laptop-200-off-before-best-buy-deal-disappears.html,"Tue, 12 May 2026 18:57:44 +0000","Trending HP laptop deal at Best Buy proves you don't need to spend $1,000 for a massive screen and powerful performance."
pennlive,NBA player tragically dies at 29,https://www.pennlive.com/sports/2026/05/nba-player-tragically-dies-at-29.html,"Tue, 12 May 2026 18:55:59 +0000",Memphis Grizzlies forward and former NBA All-Rookie Team selection Brandon Clarke has died.
clevelanddotcom,Judges skeptical of Ohio school choice arguments in vouchers lawsuit,https://www.cleveland.com/open/2026/05/judges-skeptical-of-ohio-school-choice-arguments-in-vouchers-lawsuit.html,"Tue, 12 May 2026 18:53:50 +0000",Two appellate judges in Franklin County questioned whether the Ohio's education vouchers provide genuine choice since private schools make admission decisions.
clevelanddotcom,Yost resignation raises questions about Jones and Dowling retrial in HB 6 corruption case: Letter to the Editor,https://www.cleveland.com/letters/2026/05/yost-resignation-raises-questions-about-jones-and-dowling-retrial-in-hb-6-corruption-case.html,"Tue, 12 May 2026 18:53:14 +0000","Is Dave Yost’s departure as Ohio attorney general the first step in former FirstEnergy executives Chuck Jones and Michael Dowling getting a “walk” on a retrial in HB 6-related case? That would be a huge miscarriage of justice, writes Michael J. Reidy, Esq., of Middleburg Heights in a letter to the editor."
njcom,Skyland Conference softball season stat leaders for May 12,https://www.nj.com/highschoolsports/2026/05/skyland-conference-softball-season-stat-leaders-for-may-12.html,"Tue, 12 May 2026 18:53:12 +0000",Check out the top softball stat leaders across the Skyland Conference so far.
silive,"Staten Island man, 86, charged in wife’s stabbing death refuses to leave bed; experts float diagnosis",https://www.silive.com/crime-safety/2026/05/staten-island-man-86-charged-in-wifes-stabbing-death-refuses-to-leave-bed-experts-float-diagnosis.html,"Tue, 12 May 2026 18:52:35 +0000",Pitarbhai Khristi has seldom appeared in court since his December 2024 arrest due to an ongoing medical condition.
oregonlive,"Disease devastates Wyoming, Yellowstone wolf numbers",https://www.oregonlive.com/environment/2026/05/disease-devastates-wyoming-yellowstone-wolf-numbers.html,"Tue, 12 May 2026 18:52:27 +0000",They're at the lowest level since the reintroduction era.
mlive,Fatal crash near Ypsilanti possibly caused by medical incident,https://www.mlive.com/news/ann-arbor/2026/05/fatal-crash-near-ypsilanti-possibly-caused-by-medical-incident.html,"Tue, 12 May 2026 18:51:15 +0000",The man was the only person involved in the crash.
masslive,Springfield community solar project getting billing help from Eversource,https://www.masslive.com/westernmass/2026/05/springfield-community-solar-project-getting-billing-help-from-eversource.html,"Tue, 12 May 2026 18:50:06 +0000",The state’s Department of Public Utilities is currently investigating using net crediting for community solar on a wide scale.
mlive,Our 18 favorite photos from Flushing’s ‘Enchanted Garden’ theme prom,https://www.mlive.com/prom/2026/05/our-18-favorite-photos-from-flushings-enchanted-garden-theme-prom.html,"Tue, 12 May 2026 18:50:00 +0000","With the theme ‘Enchanted Garden,’ about 500 Flushing High School students and guest gathered to dance the night away at the Genesys Banquet and Conference Center in Grand Blanc Township."
masslive,Where to watch Sabres vs. Canadiens free live stream today: Game 4,https://www.masslive.com/tv/2026/05/where-to-watch-sabres-vs-canadiens-free-live-stream-today-game-4.html,"Tue, 12 May 2026 18:49:11 +0000","The Buffalo Sabres try to even their Stanley Cup Playoffs series with the Montreal Canadiens in Game 4 on Tuesday, May 12."
